,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,gu,주소,위도,경도,cnt
544,무위암,부산 금정구 부산대학로63번길 2-1,역사관광지,절,Geumjeong-gu,부산 금정구 부산대학로63번길 2-1,35.2304429,129.0839657,133
545,사자암,부산 금정구 상마1길 26-0,역사관광지,절,Geumjeong-gu,부산 금정구,35.2429,129.0926,133
546,문수선원,부산 금정구 청룡예전로 100-0,역사관광지,절,Geumjeong-gu,부산 금정구 청룡예전로 100-0,35.2748404,129.0907401,133
547,남율사,부산 금정구 대두로29번길 16-0,역사관광지,절,Geumjeong-gu,부산 금정구,35.2429,129.0926,133
548,회동동복합커뮤니티문화센터,부산 금정구 회천로5번길 2-0,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 회천로5번길 2-0,35.2261452,129.1149518,133
549,대원사,부산 금정구 금정도서관로 60-0,역사관광지,절,Geumjeong-gu,부산 금정구 금정도서관로 60-0,35.2722675,129.1003,133
550,범어사대웅전,부산 금정구 범어사로 250-0,역사관광지,문화유적지,Geumjeong-gu,부산 금정구 범어사로 250,35.2843108,129.06977463532505,133
551,원효사,부산 금정구 범어사로 58-75,역사관광지,절,Geumjeong-gu,부산 금정구 범어사로 58-75,35.2790458,129.0784751,133
552,금화사,부산 금정구 구서중앙로15번길 21-0,역사관광지,절,Geumjeong-gu,부산 금정구 구서중앙로15번길 21-0,35.2540891,129.0895114,133
553,범어사조계문,부산 금정구 범어사로 250-0,역사관광지,문화유적지,Geumjeong-gu,부산 금정구 범어사로 250,35.2843108,129.06977463532505,133
554,머드레작은도서관,부산 금정구 범어천로52번길 25-3,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 범어천로52번길 25-3,35.2709191,129.091716,133
555,킴스아트필드미술관,부산 금정구 죽전1길 29-0,문화시설,미술관,Geumjeong-gu,부산 금정구 죽전1길 29-0,35.252289,129.0546236,133
556,법해사,부산 금정구 금샘로 405-0,역사관광지,절,Geumjeong-gu,부산 금정구 금샘로 405,35.2662315,129.0848303,133
557,해동용궁사,부산 기장군 용궁길 86-0,역사관광지,절,Gijang-gun,부산 기장군 용궁길 86-0,35.192335,129.2204459,153
558,카덴96,부산 기장군 기장대로 1075-3,휴양관광지,온천,Gijang-gun,부산 기장군 기장대로 1075-3,35.3311736,129.247094,153
559,청광식물원,부산 기장군,휴양관광지,동식물원,Gijang-gun,부산 기장군,35.2446,129.223,153
560,대도사,부산 기장군 상곡길 70-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
561,보덕사,부산 기장군 기장대로 1303-38,역사관광지,절,Gijang-gun,부산 기장군 기장대로 1303,35.3311736,129.247094,153
562,무궁사,부산 기장군 청원길 215-13,역사관광지,절,Gijang-gun,부산 기장군 청원길 215-13,35.2936605,129.2314519,153
563,해강수석전시관,부산 기장군 일광로 261-0,문화시설,화랑/전시관,Gijang-gun,부산 기장군 일광로 261-0,35.31492,129.26159,153
564,용소농원,부산 기장군 기장대로 1627-0,휴양관광지,동식물원,Gijang-gun,부산 기장군 기장대로 1627,35.3311736,129.247094,153
565,공명암,부산 기장군 삼성길 10-24,역사관광지,절,Gijang-gun,부산 기장군 삼성길 10-24,35.2635473,129.2338388,153
566,청광사,부산 기장군 고촌로18번길 10-0,역사관광지,절,Gijang-gun,부산 기장군 고촌로18번길 10-0,35.2404958,129.1720853,153
567,극락암,부산 기장군 용궁길 44-59,역사관광지,절,Gijang-gun,부산 기장군 용궁길 44-59,35.192335,129.2204459,153
568,옥남사,부산 기장군 오리길 420-32,역사관광지,절,Gijang-gun,부산 기장군 오리길 420-32,35.36216,129.2755,153
569,용두사,부산 기장군 갑골길 14-10,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
570,아람농원,부산 기장군 백운산길 63-0,휴양관광지,동식물원,Gijang-gun,부산 기장군,35.2446,129.223,153
571,오송암,부산 기장군 대청로36번길 18-0,역사관광지,절,Gijang-gun,부산 기장군 대청로36번길 18-0,35.2371271,129.215222,153
572,용궁암,부산 기장군 판곡길 15-8,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
573,이연주갤러리,부산 기장군 동암해안길 6-0,문화시설,화랑/전시관,Gijang-gun,부산 기장군 동암해안길 6-0,35.1959662,129.2245808,153
574,봉화사,부산 기장군 월내4길 49-18,역사관광지,절,Gijang-gun,부산 기장군 월내4길 49-18,35.3286017,129.2722526,153
575,갤러리이,부산 기장군 철마로 513-0,문화시설,화랑/전시관,Gijang-gun,부산 기장군 철마로 513,35.27544,129.14606,153
576,기장읍성,부산 기장군 읍내로104번길 19-0,역사관광지,문화유적지,Gijang-gun,부산 기장군 읍내로104번길 19-0,35.2437742,129.2155542,153
577,약수선원,부산 기장군 석산길 99-0,역사관광지,절,Gijang-gun,부산 기장군 석산길 99-0,35.2078926,129.2098595,153
578,구월정사,부산 기장군 중리1길 22-19,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
579,연화산해광사,부산 기장군 기장해안로 340-0,역사관광지,절,Gijang-gun,부산 기장군 기장해안로 340,35.2248054,129.2297666,153
580,보명사,부산 기장군 차성서로101번길 27-0,역사관광지,절,Gijang-gun,부산 기장군 차성서로101번길 27-0,35.2428609,129.2082698,153
581,월성사,부산 기장군 월내2길 88-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
582,상선암,부산 기장군 와여1길 37-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
583,고려암,부산 기장군 화전2길 51-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
584,덕주사,부산 기장군 장곡길 63-10,역사관광지,절,Gijang-gun,부산 기장군 장곡길 63-10,35.30396,129.25007,153
585,수효사,부산 기장군 방모산2길 20-23,역사관광지,절,Gijang-gun,부산 기장군 방모산2길 20-23,35.3405168,129.2537799,153
586,대성사,부산 기장군 달음길 30-18,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
587,횡금사,부산 기장군 곡천길 286-320,역사관광지,절,Gijang-gun,부산 기장군 곡천길 286,35.2773244,129.1906238,153
588,기장도예관,부산 기장군 임랑해안길 82-0,문화시설,화랑/전시관,Gijang-gun,부산 기장군 임랑해안길 82,35.3170707,129.2630681,153
589,원효대,부산 기장군 상곡길 45-8,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
590,묘법사,부산 기장군,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
591,국립부산어린이과학관건축중(2022년1월개관예정),부산 기장군 동부산관광6로 59-0,문화시설,과학관,Gijang-gun,부산 기장군 동부산관광6로 59-0,35.1992151,129.2112373,153
592,장안요,부산 기장군 하장안1길 24-0,문화시설,문화생활시설기타,Gijang-gun,부산 기장군,35.2446,129.223,153
593,약수정사,부산 기장군 이화로 109-29,역사관광지,절,Gijang-gun,부산 기장군 이화로 109-29,35.2705653,129.2321697,153
594,용주사,부산 기장군 일광로 435-6,역사관광지,절,Gijang-gun,부산 기장군 일광로 435-6,35.31492,129.26159,153
595,시연갤러리,부산 기장군 구연방곡로 91-0,문화시설,전시장,Gijang-gun,부산 기장군 구연방곡로 91-0,35.3204109,129.1841731,153
596,대덕사,부산 기장군 갑골길 14-10,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
597,예홈동부산전시장,부산 기장군 기장해안로 118-0,문화시설,전시장,Gijang-gun,부산 기장군 기장해안로 118-0,35.2248054,129.2297666,153
598,백련암,부산 기장군 장안로 490-75,역사관광지,절,Gijang-gun,부산 기장군 장안로 490,35.3706495,129.2157318,153
599,약수암,부산 기장군 달음산길 10-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
600,광덕사,부산 기장군 칠암3길 66-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
601,정토사,부산 기장군 차성로249번길 50-0,역사관광지,절,Gijang-gun,부산 기장군 차성로249번길 50-0,35.2394437,129.2118247,153
602,대승사,부산 기장군 양수1길 67-0,역사관광지,절,Gijang-gun,부산 기장군 양수1길 67-0,35.3325022,129.1607097,153
603,미황사,부산 기장군 내리길 80-56,역사관광지,절,Gijang-gun,부산 기장군 내리길 80-56,35.2159812,129.1682918,153
604,봉화암,부산 기장군,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
605,원력사,부산 기장군 임곡1길 48-5,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
606,칠암작은도서관,부산 기장군 문오성길 485-5,문화시설,문화생활시설기타,Gijang-gun,부산 기장군,35.2446,129.223,153
607,금선사,부산 기장군 신평1길 32-68,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
608,정관박물관,부산 기장군 정관중앙로 122-0,문화시설,박물관/기념관,Gijang-gun,부산 기장군 정관중앙로 122,35.3280145,129.1824235,153
609,안데르센극장,부산 기장군 장안로 211-0,공연/행사,공연장,Gijang-gun,부산 기장군 장안로 211,35.3706495,129.2157318,153
610,해동성취사,부산 기장군 일광로 429-0,역사관광지,절,Gijang-gun,부산 기장군 일광로 429,35.31492,129.26159,153
611,장안사,부산 기장군 장안로 482-0,역사관광지,절,Gijang-gun,부산 기장군 장안로 482,35.3706495,129.2157318,153
612,아홉산숲,부산 기장군 미동길 37-1,휴양관광지,동식물원,Gijang-gun,부산 기장군 미동길 37-1,35.2871856,129.1702733,153
613,국립부산과학관,부산 기장군 동부산관광6로 59-0,문화시설,과학관,Gijang-gun,부산 기장군 동부산관광6로 59-0,35.1992151,129.2112373,153
614,아난티코브,부산 기장군 기장해안로 268-32,휴양관광지,종합위락시설,Gijang-gun,부산 기장군 기장해안로 268-32,35.2248054,129.2297666,153
615,고리원자력홍보관,부산 기장군,문화시설,박물관/기념관,Gijang-gun,부산 기장군,35.2446,129.223,153
616,롯데시네마드라이브오시리아,부산 기장군,공연/행사,극장,Gijang-gun,부산 기장군,35.2446,129.223,153
617,CGV정관,부산 기장군 정관중앙로 45-0,공연/행사,극장,Gijang-gun,부산 기장군 정관중앙로 45-0,35.3280145,129.1824235,153
618,국립수산과학관,부산 기장군 기장해안로 216-0,문화시설,과학관,Gijang-gun,부산 기장군 기장해안로 216,35.2248054,129.2297666,153
619,해광사,부산 기장군 기장해안로 340-0,역사관광지,절,Gijang-gun,부산 기장군 기장해안로 340,35.2248054,129.2297666,153
620,메가박스정관,부산 기장군 정관6로 39-0,공연/행사,극장,Gijang-gun,부산 기장군 정관6로 39-0,35.3196151,129.1793852,153
621,기장도서관,부산 기장군 차성동로126번길 13-5,문화시설,문화생활시설기타,Gijang-gun,부산 기장군 차성동로126번길 13-5,35.2490043,129.2177214,153
622,부산 칠드런스 뮤지엄,부산 기장군 기장해안로 172-0,휴양관광지,테마파크,Gijang-gun,부산 기장군 기장해안로 172,35.2248054,129.2297666,153
623,고리스포츠문화센터,부산 기장군 해맞이로 454-0,문화시설,문화생활시설기타,Gijang-gun,부산 기장군 해맞이로 454,35.31354,129.24921,153
624,정관온천,부산 기장군 정관8로 16-5,휴양관광지,온천,Gijang-gun,부산 기장군 정관8로 16-5,35.3224598,129.1774812,153
625,소원사,부산 기장군 정관중앙로 198-0,역사관광지,절,Gijang-gun,부산 기장군 정관중앙로 198,35.3280145,129.1824235,153
626,정관도서관,부산 기장군 정관중앙로 138-11,문화시설,문화생활시설기타,Gijang-gun,부산 기장군 정관중앙로 138-11,35.3280145,129.1824235,153
627,롯데시네마동부산아울렛,부산 기장군 기장해안로 147-0,공연/행사,극장,Gijang-gun,부산 기장군 기장해안로 147,35.2248054,129.2297666,153
628,은진사,부산 기장군 고무로 271-47,역사관광지,절,Gijang-gun,부산 기장군 고무로 271-47,35.3309372,129.2810111,153
629,본다빈치스퀘어부산,부산 기장군 기장해안로 98-0,문화시설,화랑/전시관,Gijang-gun,부산 기장군 기장해안로 98-0,35.2248054,129.2297666,153
630,히어로테마파크정관점,부산 기장군 정관중앙로 45-0,휴양관광지,테마파크,Gijang-gun,부산 기장군 정관중앙로 45-0,35.3280145,129.1824235,153
631,안적사,부산 기장군 내리길 461-16,역사관광지,절,Gijang-gun,부산 기장군 내리길 461-16,35.2149963,129.2013227,153
632,약사암,부산 기장군 동서길 79-11,역사관광지,절,Gijang-gun,부산 기장군 동서길 79-11,35.2556772,129.1999393,153
633,임씨농장,부산 기장군 선암길 58-7,휴양관광지,동식물원,Gijang-gun,부산 기장군,35.2446,129.223,153
634,일광사,부산 기장군 이천8길 64-7,역사관광지,절,Gijang-gun,부산 기장군 이천8길 64-7,35.2698452,129.2369404,153
635,심우정사,부산 기장군 반룡1길 16-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
636,성주암,부산 기장군 웅상대로 636-7,역사관광지,절,Gijang-gun,부산 기장군 웅상대로 636-7,35.35399,129.13754,153
637,위드에블린,부산 기장군 모전2길 21-0,문화시설,문화생활시설기타,Gijang-gun,부산 기장군 모전2길 21-0,35.3354778,129.1696379,153
638,해용사,부산 기장군 기장해안로 635-0,역사관광지,절,Gijang-gun,부산 기장군 기장해안로 635,35.2248054,129.2297666,153
639,백운선원,부산 기장군 내리길 65-7,역사관광지,절,Gijang-gun,부산 기장군 내리길 65-7,35.2149963,129.2013227,153
640,능엄사,부산 기장군 반송로 1305-28,역사관광지,절,Gijang-gun,부산 기장군 반송로 1305-28,35.2514646,129.2205571,153
641,영일암,부산 기장군 기장해안로 233-1,역사관광지,절,Gijang-gun,부산 기장군 기장해안로 233-1,35.2248054,129.2297666,153
642,물조은온천,부산 기장군 반송로 1650-0,휴양관광지,온천,Gijang-gun,부산 기장군 반송로 1650,35.2514646,129.2205571,153
643,금광사,부산 기장군 임곡1길 197-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
644,보광사,부산 기장군 정관상곡2길 33-124,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
645,장관청,부산 기장군 읍내로68번길 23-1,역사관광지,문화유적지,Gijang-gun,부산 기장군 읍내로68번길 23-1,35.2442803,129.2117771,153
646,동백농원,부산 기장군 정관로 49-42,휴양관광지,동식물원,Gijang-gun,부산 기장군 정관로 49-42,35.3222563,129.1940209,153
647,학림사,부산 기장군 일광로 285-7,역사관광지,절,Gijang-gun,부산 기장군 일광로 285-7,35.31492,129.26159,153
648,법화사,부산 기장군 병산로 0-0,역사관광지,절,Gijang-gun,부산 기장군 병산로 0-0,35.3416204,129.1785031,153
649,관음암,부산 기장군 산수곡길 102-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
650,낙안사,부산 기장군 강변길 10-0,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
651,의열사,부산 기장군 와여1길 28-21,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
652,일광사,부산 기장군 원당길 9-29,역사관광지,절,Gijang-gun,부산 기장군,35.2446,129.223,153
