,순위,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수,구군명
36685,32675,용수사,부산 해운대구 해운대로383번가길 117-15,역사관광지,절,3,해운대구
36089,32675,안양사,부산 부산진구 신암로71번길 19-0,역사관광지,절,3,부산진구
36066,32675,약수암,부산 사하구 감천로139번가길 41-0,역사관광지,절,3,사하구
907,908,동명불원,부산 남구 동명로 57-0,역사관광지,절,4695,남구
918,919,혜원정사,부산 연제구 고분로68번길 47-0,역사관광지,절,4647,연제구
31713,31312,심우정사,부산 기장군 반룡1길 16-0,역사관광지,절,4,기장군
36038,32675,영취사,부산 연제구 중앙대로1076번길 30-0,역사관광지,절,3,연제구
32420,31312,동명불원홍승스님,부산 남구 신선로 428-0,역사관광지,절,4,남구
36752,32675,도성암,부산 연제구 과정로 176-0,역사관광지,절,3,연제구
31700,31312,천명사,부산 동구 수정공원남로 11-0,역사관광지,절,4,동구
31678,31312,무량사,부산 사상구 모라로 91-8,역사관광지,절,4,사상구
31634,31312,보경사,부산 동구 구봉남길 22-51,역사관광지,절,4,동구
940,941,내원정사,부산 서구 엄광산로40번길 80-0,역사관광지,절,4522,서구
35945,32675,금강법기사,부산 수영구 망미번영로70번길 106-46,역사관광지,절,3,수영구
967,968,옥정사,부산 기장군 달음길 101-0,역사관광지,절,4410,기장군
32765,32675,문수암,부산 강서구 호계로 0-0,역사관광지,절,3,강서구
31535,31312,일광사,부산 기장군 이천8길 64-7,역사관광지,절,4,기장군
658,659,소원사,부산 기장군 정관중앙로 198-0,역사관광지,절,6353,기장군
35869,32675,관음암,부산 기장군 산수곡길 102-0,역사관광지,절,3,기장군
36964,32675,용석사,부산 영도구 청학서로65번길 14-0,역사관광지,절,3,영도구
35833,32675,정원암,부산 북구 의성로 58-0,역사관광지,절,3,북구
36965,32675,정제심인당,부산 서구 구덕로199번길 26-0,역사관광지,절,3,서구
35815,32675,법화사,부산 기장군 병산로 0-0,역사관광지,절,3,기장군
36770,32675,운주사,부산 해운대구 운봉길 168-0,역사관광지,절,3,해운대구
32412,31312,보국사,부산 서구 꽃마을로65번길 17-0,역사관광지,절,4,서구
31825,31312,광명선원,부산 동래구 석사북로 106-0,역사관광지,절,4,동래구
31875,31312,성불사,부산 북구 모분재로 34-0,역사관광지,절,4,북구
36320,32675,천지암,부산 연제구 묘봉산로 51-1,역사관광지,절,3,연제구
32171,31312,보은정사,부산 부산진구 서전로68번길 81-0,역사관광지,절,4,부산진구
36340,32675,관음정사,부산 해운대구 해운대로469번가길 47-0,역사관광지,절,3,해운대구
818,819,정수사,부산 연제구 톳고개로 60-0,역사관광지,절,5110,연제구
36237,32675,대법륜사,부산 동구 망양로 663-1,역사관광지,절,3,동구
2294,2295,미룡사,부산 영도구 동삼남로 11-0,역사관광지,절,1724,영도구
32136,31312,대혜사,부산 금정구 금강로 466-1,역사관광지,절,4,금정구
32304,31312,백운선원,부산 기장군 내리길 65-7,역사관광지,절,4,기장군
811,812,은진사,부산 기장군 고무로 271-47,역사관광지,절,5138,기장군
32113,31312,원효암,부산 금정구 범어사로 256-0,역사관광지,절,4,금정구
32112,31312,내성사,부산 동래구 금정마을로139번가길 71-0,역사관광지,절,4,동래구
32111,31312,해용사,부산 기장군 기장해안로 635-0,역사관광지,절,4,기장군
2271,2272,한마음선원부산지원,부산 영도구 함지로79번길 23-26,역사관광지,절,1744,영도구
36391,32675,미륵암,부산 동래구 복천로5번나길 24-0,역사관광지,절,3,동래구
36392,32675,보현사,부산 강서구 가락대로1397번길 0-0,역사관광지,절,3,강서구
2321,2322,용왕당굿당,부산 기장군 기장해안로 767-0,역사관광지,절,1698,기장군
32073,31312,성불사,부산 동래구 온천장로119번길 24-7,역사관광지,절,4,동래구
32403,31312,혜림정사,부산 해운대구 달맞이길117번다길 179-0,역사관광지,절,4,해운대구
32389,31312,화방사,부산 북구 효열로 75-16,역사관광지,절,4,북구
2380,2381,금수사,부산 동구 망양로 533-1,역사관광지,절,1643,동구
32388,31312,능엄사,부산 기장군 반송로 1305-28,역사관광지,절,4,기장군
32382,31312,용국사,부산 해운대구 재반로50번길 31-13,역사관광지,절,4,해운대구
788,789,운수사,부산 사상구 모라로219번길 173-0,역사관광지,절,5259,사상구
36998,32675,달마정사,부산 동래구 쇠미로 177-0,역사관광지,절,3,동래구
31993,31312,금강암,부산 동래구 명륜로 205-0,역사관광지,절,4,동래구
36488,32675,관음사,부산 사상구 동주로16번길 13-10,역사관광지,절,3,사상구
36482,32675,낙양사,부산 북구 백양대로1050번길 31-1,역사관광지,절,3,북구
2343,2344,대각사,부산 중구 광복중앙로 19-0,역사관광지,절,1679,중구
2331,2332,청량사,부산 강서구 제도로 29-0,역사관광지,절,1689,강서구
32358,31312,금성사,부산 부산진구 진남로328번길 175-0,역사관광지,절,4,부산진구
36187,32675,화종암,부산 부산진구 백양산로 90-30,역사관광지,절,3,부산진구
36505,32675,회룡정사,부산 금정구 금샘로485번길 63-0,역사관광지,절,3,금정구
189,190,삼광사,부산 부산진구 초읍천로43번길 77-0,역사관광지,절,20443,부산진구
35705,32675,화엄사,부산 동구,역사관광지,절,3,동구
35685,32675,관음사,부산 동구 망양로593번길 21-10,역사관광지,절,3,동구
36275,32675,법성사,부산 북구 구만덕로80번길 37-0,역사관광지,절,3,북구
31069,30950,보타사,부산 사하구 대티로77번길 8-0,역사관광지,절,5,사하구
1914,1915,광명사,부산 금정구 금샘로17번안길 45-0,역사관광지,절,2107,금정구
33136,32675,불각사,부산 영도구 웃서발로4번길 70-0,역사관광지,절,3,영도구
38128,32675,원효암,부산 금정구 범어사로 250-0,역사관광지,절,3,금정구
38160,32675,용문사,부산 연제구 금련로62번길 65-0,역사관광지,절,3,연제구
34917,32675,학림사,부산 기장군 일광로 285-7,역사관광지,절,3,기장군
31010,30950,용암사,부산 부산진구 엄광로384번길 15-0,역사관광지,절,5,부산진구
33172,32675,자비원,부산 동구 초량상로 90-1,역사관광지,절,3,동구
334,335,선암사,부산 부산진구 백양산로 138-0,역사관광지,절,12068,부산진구
320,321,홍법사,부산 금정구 두구로33번길 202-0,역사관광지,절,12528,금정구
2688,2687,석불사,부산 북구 만덕고개길 143-79,역사관광지,절,1379,북구
309,310,해광사,부산 기장군 기장해안로 340-0,역사관광지,절,12878,기장군
30965,30950,도성암,부산 해운대구 송정중앙로21번길 56-0,역사관광지,절,5,해운대구
38012,32675,금용사,부산 금정구 회천로25번길 20-0,역사관광지,절,3,금정구
33188,32675,동래부동헌충신당,부산 동래구 명륜로112번길 61-0,역사관광지,절,3,동래구
38432,32675,자화정사,부산 서구 천마로113번길 16-1,역사관광지,절,3,서구
38433,32675,삼송정사,부산 동구 고관로33번길 22-0,역사관광지,절,3,동구
34841,32675,석불암,부산 부산진구 월드컵대로449번길 26-2,역사관광지,절,3,부산진구
30851,28231,용해사,부산 부산진구,역사관광지,절,6,부산진구
38632,32675,약사암,부산 기장군 동서길 79-11,역사관광지,절,3,기장군
33259,32675,성화사,부산 중구 흑교로78번길 17-0,역사관광지,절,3,중구
30788,28231,성원사,부산 북구 덕천로 132-12,역사관광지,절,6,북구
33287,32675,용남사,부산 부산진구 가야대로572번가길 4-0,역사관광지,절,3,부산진구
30742,28231,무량정사,부산 동래구 온천장로125번길 41-3,역사관광지,절,6,동래구
30713,28231,백양암,부산 사상구 모라로219번길 1-51,역사관광지,절,6,사상구
30654,28231,약천사,부산 사하구 윤공단로75번길 28-0,역사관광지,절,6,사하구
38846,32675,미륵암,부산 사하구 옥천로76번길 51-0,역사관광지,절,3,사하구
38865,32675,관음사,부산 북구 만덕대로178번길 7-0,역사관광지,절,3,북구
34715,32675,대성사,부산 북구 구남로13번길 31-0,역사관광지,절,3,북구
34842,32675,무량사,부산 동래구 복천로59번길 28-7,역사관광지,절,3,동래구
1940,1940,복천사,부산 영도구 산정길 41-0,역사관광지,절,2078,영도구
38004,32675,운고사,부산 연제구 황령산로543번길 58-0,역사관광지,절,3,연제구
31097,30950,자원암,부산 영도구 일산봉로 82-1,역사관광지,절,5,영도구
1048,1049,해동성취사,부산 기장군 일광로 429-0,역사관광지,절,4032,기장군
37255,32675,청안사,부산 사하구 까치고개로6번길 7-0,역사관광지,절,3,사하구
31405,31312,도원정사,부산 수영구 수영성로 21-7,역사관광지,절,4,수영구
31366,31312,천봉암,부산 서구 암남로78번길 25-5,역사관광지,절,4,서구
540,541,해운정사,부산 해운대구 우동2로 40-6,역사관광지,절,7638,해운대구
37389,32675,소원사,부산 남구 진남로166번길 59-2,역사관광지,절,3,남구
2039,2039,안적사,부산 기장군 내리길 461-16,역사관광지,절,1961,기장군
37471,32675,연수암,부산 금정구 산성로 382-0,역사관광지,절,3,금정구
2538,2539,수능엄사,부산 강서구 낙동남로 754-16,역사관광지,절,1481,강서구
31333,31312,법성사,부산 금정구,역사관광지,절,4,금정구
31321,31312,유연선원,부산 해운대구 마린시티3로 1-0,역사관광지,절,4,해운대구
31307,30950,성불사,부산 금정구 금사로 135-0,역사관광지,절,5,금정구
31305,30950,부산만불회포교원,부산 동래구 중앙대로 1523-0,역사관광지,절,5,동래구
32923,32675,백양산홍법사,부산 부산진구 성지로94번가길 37-0,역사관광지,절,3,부산진구
31299,30950,금련암,부산 부산진구,역사관광지,절,5,부산진구
31288,30950,용수암,부산 사하구 장림번영로28번길 66-0,역사관광지,절,5,사하구
2569,2567,보림사,부산 기장군,역사관광지,절,1461,기장군
33060,32675,천진사,부산 사상구 백양대로768번길 115-53,역사관광지,절,3,사상구
37994,32675,혜성사,부산 해운대구 반송순환로 160-1,역사관광지,절,3,해운대구
37972,32675,삼자선원,부산 서구 구덕로150번길 9-0,역사관광지,절,3,서구
35131,32675,명신사,부산 동래구 호현길 30-1,역사관광지,절,3,동래구
37832,32675,백운산관음암,부산 기장군 양수길 56-14,역사관광지,절,3,기장군
35161,32675,묘심사,부산 서구 해돋이로95번길 6-5,역사관광지,절,3,서구
37209,32675,낙안사,부산 기장군 강변길 10-0,역사관광지,절,3,기장군
32994,32675,보광사,부산 기장군 정관상곡2길 33-124,역사관광지,절,3,기장군
37703,32675,대한불교조계종상선암,부산 동구 중앙대로221번길 30-0,역사관광지,절,3,동구
32978,32675,골굴사포교원,부산 금정구 식물원로75번길 20-0,역사관광지,절,3,금정구
37600,32675,일광사,부산 기장군 원당길 9-29,역사관광지,절,3,기장군
37523,32675,의열사,부산 기장군 와여1길 28-21,역사관광지,절,3,기장군
35267,32675,삼밀사,부산 영도구 한사랑길 109-0,역사관광지,절,3,영도구
31204,30950,법륜사,부산 사하구 다대로 490-50,역사관광지,절,5,사하구
32979,32675,해광사,부산 동구 수정공원로 81-1,역사관광지,절,3,동구
34033,32675,구명사,부산 영도구 전망로 316-0,역사관광지,절,3,영도구
12736,12669,성도암,부산 부산진구 초읍천로 115-0,역사관광지,절,65,부산진구
19944,19858,부처님마을,부산 해운대구 좌동로 152-0,역사관광지,절,19,해운대구
8815,8804,금수암,부산 해운대구 재반로30번가길 6-0,역사관광지,절,158,해운대구
18350,18333,보불심인당,부산 사상구 사상로500번길 5-0,역사관광지,절,24,사상구
18386,18333,복전심인당,부산 영도구 대교로14번길 21-8,역사관광지,절,24,영도구
8714,8702,지장암,부산 금정구 범어사로 180-0,역사관광지,절,162,금정구
18419,18333,연화사,부산 동구 초량남로43번길 4-1,역사관광지,절,24,동구
8708,8702,호국사,부산 금정구 산성로 874-0,역사관광지,절,162,금정구
18450,18333,화엄법계사,부산 해운대구 재반로12번길 28-0,역사관광지,절,24,해운대구
18500,18333,여여선원,부산 부산진구 동평로420번길 18-0,역사관광지,절,24,부산진구
18517,18333,견강암,부산 사상구 백양대로934번길 52-35,역사관광지,절,24,사상구
18583,18333,기봉사,부산 부산진구 진남로328번길 70-0,역사관광지,절,24,부산진구
18635,18598,태광암,부산 부산진구 개금본동로17번길 60-0,역사관광지,절,23,부산진구
