,Unnamed: 0,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,구군명,주소,위도,경도
1020,1020,청량사,부산 강서구 제도로 29-0,역사관광지,절,Gangseo-gu,부산 강서구 제도로 29-0,35.1452915,128.9138499
1021,1021,부산항홍보관,부산 강서구 신항로 96-87,문화시설,화랑/전시관,Gangseo-gu,부산 강서구 신항로 96-87,35.0831789,128.8348433
1022,1022,강서도서관,부산 강서구 공항로811번길 10-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 공항로811번길 10-0,35.1803851,128.9549618
1023,1023,수능엄사,부산 강서구 낙동남로 754-16,역사관광지,절,Gangseo-gu,부산 강서구 낙동남로 754-16,35.1135944,128.9248073
1024,1024,CGV부산명지,부산 강서구 명지국제8로10번길 38-0,공연/행사,극장,Gangseo-gu,부산 강서구 명지국제8로10번길 38-0,35.0941391,128.903237
1025,1025,부산자원순환협력센터,부산 강서구 생곡산단1로24번길 58-0,문화시설,전시장,Gangseo-gu,부산 강서구 생곡산단1로24번길 58-0,35.1340341,128.8844666
1026,1026,정거마을문화거리,부산 강서구,휴양관광지,놀거리기타,Gangseo-gu,부산 강서구,35.212,128.9805
1027,1027,가덕도굿당,부산 강서구 서천로42번길 52-123,역사관광지,절,Gangseo-gu,부산 강서구 서천로42번길 52-123,35.0340152,128.8221666
1028,1028,지사도서관,부산 강서구 과학산단2로20번길 5-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 과학산단2로20번길 5-0,35.1507353,128.8360635
1029,1029,국회부산도서관건축중(2022년03월말개관예정),부산 강서구 명지국제1로 161-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 명지국제1로 161,35.0972054,128.9046073
1030,1030,국회부산도서관건축중(2022년03월개관예정),부산 강서구 명지국제1로 161-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 명지국제1로 161,35.0972054,128.9046073
1031,1031,성원아트홀,부산 강서구 명지오션시티4로 88-0,공연/행사,공연장,Gangseo-gu,부산 강서구 명지오션시티4로 88,35.0819869,128.9035841
1032,1032,용평사,부산 강서구 낙동남로991번길 55-19,역사관광지,절,Gangseo-gu,부산 강서구 낙동남로991번길 55-19,35.1157339,128.9227104
1033,1033,흥국사,부산 강서구 허왕후길 182-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1034,1034,대성암,부산 강서구 낙동남로683번길 85-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1035,1035,용적사,부산 강서구 생곡산단로39번길 24-0,역사관광지,절,Gangseo-gu,부산 강서구 생곡산단로39번길 24-0,35.133573,128.8836779
1036,1036,길상사,부산 강서구 신촌소류지길 163-4,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1037,1037,숭림사,부산 강서구 낙동남로 635-0,역사관광지,절,Gangseo-gu,부산 강서구 낙동남로 635,35.1135944,128.9248073
1038,1038,육주선원,부산 강서구 공항로1309번길 198-11,역사관광지,절,Gangseo-gu,부산 강서구 공항로1309번길 198-11,35.2170788,128.9840833
1039,1039,을숙도대교전망대교량역사관,부산 강서구 을숙도대로 96-0,문화시설,전시장,Gangseo-gu,부산 강서구 을숙도대로 96-0,35.0913965,128.9180481
1040,1040,용화사,부산 강서구 낙동북로138번길 57-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1041,1041,강서문화원,부산 강서구 대저로 254-0,문화시설,문화원,Gangseo-gu,부산 강서구 대저로 254,35.21492,128.9697463
1042,1042,산양사,부산 강서구 낙동남로456번길 50-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1043,1043,망산도유주암유주비각,부산 강서구,역사관광지,문화유적지,Gangseo-gu,부산 강서구,35.212,128.9805
1044,1044,백암사,부산 강서구 상덕로97번가길 17-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1045,1045,천성진성,부산 강서구,역사관광지,문화유적지,Gangseo-gu,부산 강서구,35.212,128.9805
1046,1046,가덕도척화비,부산 강서구,역사관광지,문화유적지,Gangseo-gu,부산 강서구,35.212,128.9805
1047,1047,보광사,부산 강서구 공항진입로 32-0,역사관광지,절,Gangseo-gu,부산 강서구 공항진입로 32-0,35.1796117,128.9519049
1048,1048,록봉민속교육박물관,부산 강서구 가덕해안로 741-0,문화시설,박물관/기념관,Gangseo-gu,부산 강서구 가덕해안로 741,35.0226088,128.8228787
1049,1049,천용사,부산 강서구 낙동북로73번가길 134-0,역사관광지,절,Gangseo-gu,부산 강서구 낙동북로73번가길 134,35.2242061,128.9401053
1050,1050,수도암,부산 강서구 명동길 68-0,역사관광지,절,Gangseo-gu,부산 강서구 명동길 68,35.1421057,128.8417688
1051,1051,부산혜원학교 도서관,부산 강서구 공항로 1319-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 공항로 1319,35.121328,128.9367378
1052,1052,강서예술촌,부산 강서구 신노전로 63-0,문화시설,전시장,Gangseo-gu,부산 강서구 신노전로 63-0,35.1601052,128.9333534
1053,1053,혜덕사,부산 강서구 가덕해안로1169번길 109-0,역사관광지,절,Gangseo-gu,부산 강서구 가덕해안로1169번길 109-0,35.0137926,128.8339846
1054,1054,온누리문화센터,부산 강서구 명지국제8로 229-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 명지국제8로 229,35.0943081,128.901224
1055,1055,용화사,부산 강서구 울만로25번길 61-0,역사관광지,절,Gangseo-gu,부산 강서구 울만로25번길 61-0,35.1752546,128.9239142
1056,1056,강서명지풀잎문화센터,부산 강서구 명지오션시티4로 82-0,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 명지오션시티4로 82,35.0819869,128.9035841
1057,1057,강서열린커뮤니티센터,부산 강서구 공항로1309번길 83-22,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 공항로1309번길 83-22,35.2170788,128.9840833
1058,1058,해남사,부산 강서구 순아3구길 12-0,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1059,1059,차곳,부산 강서구 공항앞길 209-0,문화시설,문화원,Gangseo-gu,부산 강서구 공항앞길 209,35.1788509,128.9521201
1060,1060,보련사포교원,부산 강서구 둔치강변길 728-0,역사관광지,절,Gangseo-gu,부산 강서구 둔치강변길 728,35.1633164,128.8938357
1061,1061,가락도원,부산 강서구 수가로716번길 2-9,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구,35.212,128.9805
1062,1062,김해죽도왜성,부산 강서구,역사관광지,문화유적지,Gangseo-gu,부산 강서구,35.212,128.9805
1063,1063,천성공부방문고,부산 강서구 가덕해안로821번길 90-1,문화시설,문화생활시설기타,Gangseo-gu,부산 강서구 가덕해안로821번길 90-1,35.0287924,128.8187527
1064,1064,문수암,부산 강서구 호계로 0-0,역사관광지,절,Gangseo-gu,부산 강서구 호계로 0-0,35.2028539,128.8923061
1065,1065,생곡동가달고분,부산 강서구,역사관광지,문화유적지,Gangseo-gu,부산 강서구,35.212,128.9805
1066,1066,부산공항갤러리,부산 강서구 공항진입로 108-0,문화시설,화랑/전시관,Gangseo-gu,부산 강서구 공항진입로 108-0,35.1796117,128.9519049
1067,1067,보현사,부산 강서구 가락대로1397번길 0-0,역사관광지,절,Gangseo-gu,부산 강서구 가락대로1397번길 0-0,35.1922331,128.9003635
1068,1068,낙동강아트홀건축중(2023년하반기준공예정),부산 강서구,공연/행사,공연장,Gangseo-gu,부산 강서구,35.212,128.9805
1069,1069,성불암,부산 강서구 가덕해안로2번가길 106-28,역사관광지,절,Gangseo-gu,부산 강서구,35.212,128.9805
1070,1070,부산항국제전시컨벤션센터,부산 동구 충장대로 206-0,문화시설,전시장,Dong-gu,부산 동구 충장대로 206,35.11768215,129.04910367706816
1071,1071,차이나타운,부산 동구,휴양관광지,놀거리기타,Dong-gu,부산 동구,35.1157823,129.04265
1072,1072,부산과학체험관,부산 동구 중앙대로260번길 11-0,문화시설,과학관,Dong-gu,부산 동구 중앙대로260번길 11-0,35.1193814,129.0440137
1073,1073,부산광역시동구도서관,부산 동구 성북로36번길 54-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 성북로36번길 54-0,35.1380162,129.0508255
1074,1074,정란각,부산 동구 홍곡로 75-0,역사관광지,문화유적지,Dong-gu,부산 동구 홍곡로 75,35.1218456,129.0389205
1075,1075,금수사,부산 동구 망양로 533-1,역사관광지,절,Dong-gu,부산 동구 망양로 533-1,35.1279643,129.0408448
1076,1076,동구어린이영어도서관,부산 동구 수성로 21-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 수성로 21-0,35.1335304,129.0418614
1077,1077,북항오페라하우스건축중(2022년05월완공예정),부산 동구,공연/행사,공연장,Dong-gu,부산 동구,35.1157823,129.04265
1078,1078,북두칠성도서관,부산 동구 충장대로 160-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 충장대로 160,35.1301776,129.0625829
1079,1079,부산광역시립중앙도서관수정분관,부산 동구 홍곡로 53-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 홍곡로 53,35.1218456,129.0389205
1080,1080,소림사,부산 동구 초량상로65번길 7-0,역사관광지,절,Dong-gu,부산 동구 초량상로65번길 7-0,35.1183658,129.0365572
1081,1081,충혼탑,부산 동구,역사관광지,탑,Dong-gu,부산 동구,35.1157823,129.04265
1082,1082,조선통신사역사관,부산 동구 자성로 99-0,문화시설,박물관/기념관,Dong-gu,부산 동구 자성로 99-0,35.133875,129.0548586
1083,1083,가온아트홀,부산 동구 자성로133번길 10-0,공연/행사,공연장,Dong-gu,부산 동구 자성로133번길 10-0,35.1383204,129.0645992
1084,1084,안용복기념부산포개항문화관,부산 동구,문화시설,전시장,Dong-gu,부산 동구,35.1157823,129.04265
1085,1085,일터소극장,부산 동구 자성로141번길 13-0,공연/행사,공연장,Dong-gu,부산 동구 자성로141번길 13-0,35.1394701,129.0655129
1086,1086,묘심사,부산 동구 망양로 671-0,역사관광지,절,Dong-gu,부산 동구 망양로 671,35.1279643,129.0408448
1087,1087,연등사,부산 동구 좌천동로 17-3,역사관광지,절,Dong-gu,부산 동구 좌천동로 17-3,35.1325512,129.0489586
1088,1088,부산동구문화원,부산 동구 중앙대로349번길 20-0,문화시설,문화원,Dong-gu,부산 동구 중앙대로349번길 20-0,35.1267842,129.0461852
1089,1089,정발장군동상,부산 동구 중앙대로 0-0,역사관광지,기념비,Dong-gu,부산 동구 중앙대로 0-0,35.1316039,129.0517347
1090,1090,갤러리수정,부산 동구 수정공원남로 28-0,문화시설,미술관,Dong-gu,부산 동구 수정공원남로 28-0,35.1272959,129.0381791
1091,1091,보광사,부산 동구 범상로1번길 35-0,역사관광지,절,Dong-gu,부산 동구 범상로1번길 35-0,35.1407876,129.0479367
1092,1092,범석심인당,부산 동구 구청로 19-0,역사관광지,절,Dong-gu,부산 동구 구청로 19-0,35.1287102,129.0450935
1093,1093,부산오페라하우스건축중(2024년하반기개관예정),부산 동구,공연/행사,공연장,Dong-gu,부산 동구,35.1157823,129.04265
1094,1094,이바구공작소,부산 동구 망양로486번길 14-13,문화시설,문화생활시설기타,Dong-gu,부산 동구 망양로486번길 14-13,35.1174073,129.0335546
1095,1095,자성대,부산 동구 자성로 99-0,역사관광지,문화유적지,Dong-gu,부산 동구 자성로 99-0,35.133875,129.0548586
1096,1096,월봉사,부산 동구 망양로593번길 33-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1097,1097,망양로산복도로전시관,부산 동구 망양로 488-0,문화시설,화랑/전시관,Dong-gu,부산 동구 망양로 488,35.1160453,129.0338108
1098,1098,현불사부산선원,부산 동구 중앙대로180번길 16-2,역사관광지,절,Dong-gu,부산 동구 중앙대로180번길 16-2,35.1131737,129.0395401
1099,1099,대명정사,부산 동구 망양로745번길 12-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1100,1100,반야사,부산 동구 범곡남로 23-0,역사관광지,절,Dong-gu,부산 동구 범곡남로 23-0,35.138131,129.055107
1101,1101,까꼬막,부산 동구 망양로596번길 18-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 망양로596번길 18-0,35.1231694,129.0353371
1102,1102,아란야,부산 동구 망양로873번길 15-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1103,1103,연화사,부산 동구 초량남로43번길 4-1,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1104,1104,신광사,부산 동구,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1105,1105,백운사,부산 동구 수정공원로105번길 28-9,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1106,1106,영가대,부산 동구 자성로 99-0,역사관광지,문화유적지,Dong-gu,부산 동구 자성로 99-0,35.133875,129.0548586
1107,1107,무척사,부산 동구 망양로931번가길 1-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1108,1108,복합문화공간온뜰,부산 동구 초량상로157번길 19-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 초량상로157번길 19-0,35.1252202,129.0433845
1109,1109,구봉사,부산 동구,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1110,1110,좌천생활문화센터,부산 동구 증산서로 18-1,문화시설,문화생활시설기타,Dong-gu,부산 동구 증산서로 18-1,35.1371016,129.048913
1111,1111,다보사,부산 동구 수정공원남로 15-0,역사관광지,절,Dong-gu,부산 동구 수정공원남로 15-0,35.1272959,129.0381791
1112,1112,실상사,부산 동구 수정로68번길 7-0,역사관광지,절,Dong-gu,부산 동구 수정로68번길 7-0,35.1309037,129.0409833
1113,1113,이중섭거리,부산 동구,휴양관광지,놀거리기타,Dong-gu,부산 동구,35.1157823,129.04265
1114,1114,연화사,부산 동구 수정공원로105번길 16-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1115,1115,부산진일신여학교,부산 동구 정공단로17번길 17-0,역사관광지,문화유적지,Dong-gu,부산 동구 정공단로17번길 17-0,35.1350342,129.0528652
1116,1116,법천사,부산 동구 안창로21번길 32-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1117,1117,보광선원,부산 동구 초량중로 55-0,역사관광지,절,Dong-gu,부산 동구 초량중로 55-0,35.1134893,129.0362499
1118,1118,석불사,부산 동구 증산로146번길 7-0,역사관광지,절,Dong-gu,부산 동구 증산로146번길 7-0,35.1394869,129.053859
1119,1119,원각사,부산 동구 수정공원로105번길 20-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1120,1120,백제1927,부산 동구 중앙대로209번길 16-0,역사관광지,문화유적지,Dong-gu,부산 동구 중앙대로209번길 16-0,35.1162799,129.0388871
1121,1121,부산항북항홍보관,부산 동구 충장대로 206-0,문화시설,화랑/전시관,Dong-gu,부산 동구 충장대로 206,35.11768215,129.04910367706816
1122,1122,정공단,부산 동구 정공단로 23-0,문화시설,박물관/기념관,Dong-gu,부산 동구 정공단로 23-0,35.1363632,129.0564138
1123,1123,루미네수녀기념관,부산 동구 안창로 92-1,문화시설,박물관/기념관,Dong-gu,부산 동구 안창로 92-1,35.1457674,129.043239
1124,1124,오색빛깔공방,부산 동구 안창로 57-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 안창로 57-0,35.1457674,129.043239
1125,1125,해명사,부산 동구 초량로108번길 19-0,역사관광지,절,Dong-gu,부산 동구 초량로108번길 19-0,35.1202113,129.0317403
1126,1126,금강선원,부산 동구 망양로615번길 14-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1127,1127,전국회의장정의화기념관,부산 동구 초량상로 110-0,문화시설,박물관/기념관,Dong-gu,부산 동구 초량상로 110,35.1219072,129.0402915
1128,1128,보경사,부산 동구 구봉남길 22-51,역사관광지,절,Dong-gu,부산 동구 구봉남길 22-51,35.1237742,129.0341019
1129,1129,천명사,부산 동구 수정공원남로 11-0,역사관광지,절,Dong-gu,부산 동구 수정공원남로 11-0,35.1272959,129.0381791
1130,1130,매축지문화원,부산 동구 성남삼로33번길 5-0,문화시설,문화원,Dong-gu,부산 동구,35.1157823,129.04265
1131,1131,부산진지성서문및성곽우주석,부산 동구 자성로 99-0,역사관광지,문화유적지,Dong-gu,부산 동구 자성로 99-0,35.133875,129.0548586
1132,1132,해광사,부산 동구 수정공원로 81-1,역사관광지,절,Dong-gu,부산 동구 수정공원로 81-1,35.1303992,129.0392945
1133,1133,평화의 소녀상,부산 동구 고관로 18-0,역사관광지,기념비,Dong-gu,부산 동구 고관로 18-0,35.1200208,129.0417505
1134,1134,자비원,부산 동구 초량상로 90-1,역사관광지,절,Dong-gu,부산 동구 초량상로 90-1,35.1142912,129.0358374
1135,1135,모크공방,부산 동구 자성로75번길 50-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 자성로75번길 50-0,35.135519,129.0606504
1136,1136,성불암,부산 동구,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1137,1137,청룡사,부산 동구 망양로879번길 53-0,역사관광지,절,Dong-gu,부산 동구 망양로879번길 53,35.1393202,129.0475102
1138,1138,관음사,부산 동구 망양로593번길 21-10,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1139,1139,화엄사,부산 동구,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1140,1140,초록우산어린이북카페,부산 동구 수정공원로 15-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 수정공원로 15-0,35.1357429,129.0429223
1141,1141,마블익스피리언스부산,부산 동구 충장대로 206-0,문화시설,전시장,Dong-gu,부산 동구 충장대로 206,35.11768215,129.04910367706816
1142,1142,대법륜사,부산 동구 망양로 663-1,역사관광지,절,Dong-gu,부산 동구 망양로 663-1,35.1279643,129.0408448
1143,1143,문화공간반달,부산 동구 증산서로 52-0,문화시설,문화생활시설기타,Dong-gu,부산 동구 증산서로 52-0,35.1371016,129.048913
1144,1144,상해거리,부산 동구,휴양관광지,놀거리기타,Dong-gu,부산 동구,35.1157823,129.04265
1145,1145,대한불교조계종상선암,부산 동구 중앙대로221번길 30-0,역사관광지,절,Dong-gu,부산 동구 중앙대로221번길 30-0,35.1172528,129.0393985
1146,1146,삼송정사,부산 동구 고관로33번길 22-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1147,1147,불정사,부산 동구 증산서로 20-9,역사관광지,절,Dong-gu,부산 동구 증산서로 20-9,35.1371016,129.048913
1148,1148,보각사,부산 동구 초량북로39번길 9-0,역사관광지,절,Dong-gu,부산 동구,35.1157823,129.04265
1149,1149,성운암,부산 동구 증산서로 3-4,역사관광지,절,Dong-gu,부산 동구 증산서로 3-4,35.1371016,129.048913
1150,1150,화명도서관,부산 북구 화명대로12번길 59-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 화명대로12번길 59-0,35.2330938,129.0092259
1151,1151,부산광역시립구포도서관,부산 북구 백양대로1016번다길 43-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 백양대로1016번다길 43-0,35.1947728,128.9955519
1152,1152,금곡도서관,부산 북구 효열로203번길 34-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 효열로203번길 34-0,35.26301,129.01751
1153,1153,만덕도서관오픈예정(2021년11월말),부산 북구 은행나무로 26-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 은행나무로 26-0,35.2078315,129.0374984
1154,1154,CGV화명,부산 북구 화명대로 16-0,공연/행사,극장,Buk-gu,부산 북구 화명대로 16-0,35.2342187,129.0162219
1155,1155,부산어촌민속관,부산 북구 학사로 128-0,문화시설,박물관/기념관,Buk-gu,부산 북구 학사로 128,35.2248365,129.0066949
1156,1156,만덕도서관,부산 북구 은행나무로 26-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 은행나무로 26-0,35.2078315,129.0374984
1157,1157,메가박스덕천,부산 북구 만덕대로 23-0,공연/행사,극장,Buk-gu,부산 북구 만덕대로 23-0,35.2130268,129.0365374
1158,1158,석불사,부산 북구 만덕고개길 143-79,역사관광지,절,Buk-gu,부산 북구 만덕고개길 143-79,35.2136508,129.0491704
1159,1159,부산북구문화예술회관,부산 북구 금곡대로46번길 50-0,공연/행사,공연장,Buk-gu,부산 북구 금곡대로46번길 50-0,35.2143446,129.0056348
1160,1160,구룡사,부산 북구 금곡대로 66-19,역사관광지,절,Buk-gu,부산 북구 금곡대로 66-19,35.2697243,129.0189206
1161,1161,상학작은도서관,부산 북구 상학산복길 215-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 상학산복길 215,35.2171458,129.0402148
1162,1162,진홍사,부산 북구 효열로162번길 180-14,역사관광지,절,Buk-gu,부산 북구 효열로162번길 180-14,35.2619265,129.0206561
1163,1163,금수사,부산 북구 시랑로185번길 20-0,역사관광지,절,Buk-gu,부산 북구 시랑로185번길 20-0,35.1959609,129.0156785
1164,1164,창조문화활력센터,부산 북구 백양대로 1167-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 백양대로 1167,35.2035711,128.999641
1165,1165,솔밭작은도서관,부산 북구 금곡대로324번길 29-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 금곡대로324번길 29-0,35.2371832,129.0152816
1166,1166,문화예술플랫폼,부산 북구 구포만세길 113-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 구포만세길 113-0,35.2068781,128.9984907
1167,1167,금수선사,부산 북구 시랑로185번길 20-0,역사관광지,절,Buk-gu,부산 북구 시랑로185번길 20-0,35.1959609,129.0156785
1168,1168,무사이,부산 북구 산성로12번길 21-0,공연/행사,극장,Buk-gu,부산 북구 산성로12번길 21-0,35.2371832,129.0152816
1169,1169,불암사,부산 북구 효열로162번길 180-22,역사관광지,절,Buk-gu,부산 북구 효열로162번길 180-22,35.2619265,129.0206561
1170,1170,만덕사지,부산 북구,역사관광지,문화유적지,Buk-gu,부산 북구,35.1969,128.9901999
1171,1171,맨발동무도서관,부산 북구 양달로 64-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 양달로 64,35.2430232,129.0178376
1172,1172,미륵사,부산 북구 백양대로1016번길 71-0,역사관광지,절,Buk-gu,부산 북구 백양대로1016번길 71-0,35.1970454,128.997499
1173,1173,수월선원,부산 북구 금곡대로92번길 36-0,역사관광지,절,Buk-gu,부산 북구 금곡대로92번길 36-0,35.2185429,129.006825
1174,1174,옥천사,부산 북구 만덕1로104번가길 29-13,역사관광지,절,Buk-gu,부산 북구 만덕1로104번가길 29-13,35.2154544,129.0271738
1175,1175,장금선원,부산 북구 백양대로1074번길 5-15,역사관광지,절,Buk-gu,부산 북구 백양대로1074번길 5-15,35.2005081,128.9983132
1176,1176,안심사,부산 북구 공해4길 98-100,역사관광지,절,Buk-gu,부산 북구,35.1969,128.9901999
1177,1177,만덕사,부산 북구 덕천로386번길 47-18,역사관광지,절,Buk-gu,부산 북구 덕천로386번길 47-18,35.2081877,129.0448091
1178,1178,만덕사,부산 북구 구만덕로 63-13,역사관광지,절,Buk-gu,부산 북구 구만덕로 63-13,35.21487,129.04172
1179,1179,구포대리마을커뮤니티센터,부산 북구 백양대로1172번길 18-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 백양대로1172번길 18-0,35.2064015,129.0055941
1180,1180,수덕사,부산 북구 상학산복길 107-0,역사관광지,절,Buk-gu,부산 북구 상학산복길 107-0,35.2161314,129.0390534
1181,1181,화명선원,부산 북구 금곡대로 358-0,역사관광지,절,Buk-gu,부산 북구 금곡대로 358,35.2697243,129.0189206
1182,1182,관음사,부산 북구 팽나무로56번길 13-0,역사관광지,절,Buk-gu,부산 북구 팽나무로56번길 13-0,35.2051258,129.0106218
1183,1183,스트릿624,부산 북구 백양대로 1167-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 백양대로 1167,35.2035711,128.999641
1184,1184,화명수목원숲속작은도서관,부산 북구 산성로 299-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 산성로 299,35.24162,129.02244
1185,1185,법정사,부산 북구 덕천로386번길 47-17,역사관광지,절,Buk-gu,부산 북구 덕천로386번길 47-17,35.2081877,129.0448091
1186,1186,금용사,부산 북구 모분재로15번길 105-0,역사관광지,절,Buk-gu,부산 북구 모분재로15번길 105-0,35.2069872,129.0099353
1187,1187,여래원,부산 북구 산성로65번길 6-8,역사관광지,절,Buk-gu,부산 북구 산성로65번길 6-8,35.2420131,129.0197212
1188,1188,불타사,부산 북구 낙동대로1766번길 43-0,역사관광지,절,Buk-gu,부산 북구 낙동대로1766번길 43-0,35.2077802,129.0021122
1189,1189,해인사부산포교당,부산 북구 백양대로 1014-0,역사관광지,절,Buk-gu,부산 북구 백양대로 1014,35.2035711,128.999641
1190,1190,비로사,부산 북구 구만덕로59번가길 21-0,역사관광지,절,Buk-gu,부산 북구,35.1969,128.9901999
1191,1191,다보사여래선원,부산 북구 시랑로83번길 40-8,역사관광지,절,Buk-gu,부산 북구 시랑로83번길 40-8,35.1970938,129.0090948
1192,1192,장금선원,부산 북구 낙동북로 684-0,역사관광지,절,Buk-gu,부산 북구 낙동북로 684,35.1981484,129.0006638
1193,1193,보광사,부산 북구 시랑로21번길 183-0,역사관광지,절,Buk-gu,부산 북구 시랑로21번길 183,35.2041208,129.0078731
1194,1194,금등사,부산 북구 만덕대로 325-13,역사관광지,절,Buk-gu,부산 북구 만덕대로 325-13,35.2130268,129.0365374
1195,1195,행복선원부산포교원,부산 북구 만덕대로102번가길 17-0,역사관광지,절,Buk-gu,부산 북구 만덕대로102번가길 17-0,35.212492,129.0175798
1196,1196,쇼미더VR부산덕천점,부산 북구 덕천1길 37-0,휴양관광지,놀이시설,Buk-gu,부산 북구 덕천1길 37-0,35.2102311,129.0084038
1197,1197,덕화사,부산 북구 금곡대로 32-8,역사관광지,절,Buk-gu,부산 북구 금곡대로 32-8,35.2697243,129.0189206
1198,1198,진여원,부산 북구 낙동대로 1678-0,역사관광지,절,Buk-gu,부산 북구 낙동대로 1678,35.2080822,128.9983126
1199,1199,북부산새마을금고다목적홀,부산 북구 만덕대로90번길 8-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 만덕대로90번길 8-0,35.2102516,129.0155133
1200,1200,마하사,부산 북구 구남로14번길 53-0,역사관광지,절,Buk-gu,부산 북구 구남로14번길 53,35.2000456,128.9960589
1201,1201,성원사,부산 북구 덕천로 132-12,역사관광지,절,Buk-gu,부산 북구 덕천로 132-12,35.2090457,129.0414034
1202,1202,대천친환경문화센터,부산 북구 양달로 64-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 양달로 64,35.2430232,129.0178376
1203,1203,성불사,부산 북구 모분재로 34-0,역사관광지,절,Buk-gu,부산 북구 모분재로 34-0,35.204611,129.0063894
1204,1204,희망마을시랑골문화센터,부산 북구 시랑로185번길 47-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 시랑로185번길 47-0,35.1959609,129.0156785
1205,1205,화방사,부산 북구 효열로 75-16,역사관광지,절,Buk-gu,부산 북구 효열로 75-16,35.2600186,129.0162134
1206,1206,더그랜드코리아,부산 북구 만덕3로 32-1,휴양관광지,수족관,Buk-gu,부산 북구 만덕3로 32-1,35.21179,129.02711
1207,1207,개슈,부산 북구 효열로 193-0,문화시설,문화생활시설기타,Buk-gu,부산 북구 효열로 193,35.2600186,129.0162134
1208,1208,불심사,부산 북구 시랑로 20-1,역사관광지,절,Buk-gu,부산 북구 시랑로 20-1,35.203014,129.0042872
1209,1209,대성사,부산 북구 구남로13번길 31-0,역사관광지,절,Buk-gu,부산 북구 구남로13번길 31,35.1982989,128.9931102
1210,1210,정원암,부산 북구 의성로 58-0,역사관광지,절,Buk-gu,부산 북구 의성로 58-0,35.220315,129.0084682
1211,1211,법성사,부산 북구 구만덕로80번길 37-0,역사관광지,절,Buk-gu,부산 북구,35.1969,128.9901999
1212,1212,아세아극장,부산 북구 낙동대로 1704-0,공연/행사,극장,Buk-gu,부산 북구 낙동대로 1704,35.2080822,128.9983126
